id,tipo,cantidad,idTourista,zona,timestamp
8239,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.381644900
8240,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.382642800
8241,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.382642800
8242,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.383645500
8243,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.383645500
8244,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.384642
8245,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.384642
8246,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.385642900
8247,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.385642900
8248,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.386647200
8249,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.387644100
8250,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.387644100
8251,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.388640800
8252,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.389639600
8253,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.389639600
8254,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.390721100
8255,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.390721100
8256,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.391890300
8257,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.391890300
8258,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.392896200
8259,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.393893700
8260,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.393893700
8261,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.394892900
8262,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.394892900
8263,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.395894900
8264,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.396893100
8265,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.396893100
8266,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.397897800
8267,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.397897800
8268,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.398916200
8269,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.398916200
8270,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.399912
8271,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.399912
8272,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.400912
8273,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.401909300
8274,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.401909300
8275,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.402912800
8276,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.403914700
8277,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.403914700
8278,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.405028100
8279,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.405028100
8280,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.406028700
8281,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.406028700
8282,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.407031
8283,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.408033600
8284,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.408033600
8285,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.409030300
8286,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.409030300
8287,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.410034700
8288,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.410034700
8289,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.411025700
8290,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.411025700
8291,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.411025700
8292,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.412028
8293,Venta boleto,125.0,5,Zona de Arribo,2026-05-21T23:34:19.414557300
8294,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.414557300
8295,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.415557500
8296,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.415557500
8297,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.416556100
8298,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.416556100
8299,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.417555100
8300,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.418557600
8301,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.418557600
8302,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.419754100
8303,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.419754100
8304,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.420757200
8305,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.420757200
8306,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.421762100
8307,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.421762100
8308,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.422926
8309,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.423933100
8310,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.423933100
8311,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.424933100
8312,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.424933100
8313,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.425925500
8314,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.425925500
8315,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.427363
8316,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.427363
8317,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.428368400
8318,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.428368400
8319,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.428368400
8320,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.429870600
8321,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.430872600
8322,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.430872600
8323,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.432005600
8324,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.432005600
8325,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.433141800
8326,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.433141800
8327,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.434320800
8328,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.434320800
8329,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.435531600
8330,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.435531600
8331,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.436840900
8332,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.437357800
8333,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.437357800
8334,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.438382400
8335,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.439378200
8336,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.439378200
8337,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.440377900
8338,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.441381800
8339,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.441381800
8340,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.442380800
8341,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.443378
8342,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.443378
8343,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.444378700
8344,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.444378700
8345,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.445377600
8346,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.446378900
8347,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.446378900
8348,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.447381700
8349,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.447381700
8350,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.448377900
8351,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.448377900
8352,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.449379900
8353,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.450379900
8354,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.450379900
8355,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.451380
8356,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.452376
8357,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.452376
8358,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.453374700
8359,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.453374700
8360,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.454835100
8361,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.454835100
8362,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.456047500
8363,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.456047500
8364,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.457043100
8365,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.458043200
8366,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.458043200
8367,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.459450500
8368,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.459450500
8369,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.460703700
8370,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.460703700
8371,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.461925600
8372,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.463038900
8373,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.463038900
8374,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.464036300
8375,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.465037800
8376,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.465037800
8377,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.466038300
8378,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.467042700
8379,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.467042700
8380,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.468508500
8381,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.468508500
8382,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.468508500
8383,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.469669400
8384,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.470668400
8385,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.470668400
8386,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.471665500
8387,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.471665500
8388,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.471665500
8389,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.472935400
8390,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.473937900
8391,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.473937900
8392,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.475101600
8393,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.475101600
8394,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.476128400
8395,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.476128400
8396,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.477127
8397,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.477127
8398,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.478124300
8399,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.479214700
8400,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.479214700
8401,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.479214700
8402,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.480436600
8403,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.481446900
8404,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.481446900
8405,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.482656200
8406,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.483740300
8407,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.483740300
8408,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.484738400
8409,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.484738400
8410,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.485740400
8411,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.485740400
8412,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.486741500
8413,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.486741500
8414,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.487743
8415,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.487743
8416,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.489130300
8417,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.489130300
8418,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.489130300
8419,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.490220800
8420,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.490220800
8421,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.491230100
8422,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.491230100
8423,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.492220600
8424,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.492220600
8425,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.492220600
8426,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.493220800
8427,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.493220800
8428,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.494223900
8429,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.494223900
8430,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.495221200
8431,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.495221200
8432,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.496217800
8433,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.496217800
8434,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.496217800
8435,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.497223800
8436,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.498227600
8437,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.498227600
8438,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.499240100
8439,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.499240100
8440,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.500243200
8441,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.500243200
8442,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.501241100
8443,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.501241100
8444,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.502243600
8445,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.503241700
8446,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.503241700
8447,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.504249400
8448,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.505241800
8449,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.505241800
8450,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.506242900
8451,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.506242900
8452,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.507239100
8453,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.508240600
8454,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.508240600
8455,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.509238500
8456,Venta boleto,125.0,5,Zona de Arribo,2026-05-21T23:34:19.510712700
8457,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.511716
8458,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.511716
8459,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.512719500
8460,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.514232600
8461,SPA,20.0,1,Zona de Baños,2026-05-21T23:34:19.514232600
8462,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.515253500
8463,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.516249900
8464,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.517248700
8465,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.518251500
8466,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.519246800
8467,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.519246800
8468,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.520251600
8469,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.521252200
8470,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.522252400
8471,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.522252400
8472,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.523250600
8473,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.524252300
8474,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.525249500
8475,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.526251200
8476,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.526251200
8477,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.527251500
8478,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.528250100
8479,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.529249600
8480,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.530248200
8481,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.530248200
8482,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.531250200
8483,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.532711800
8484,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.532711800
8485,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.533916300
8486,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.533916300
8487,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.534942900
8488,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.535976900
8489,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.535976900
8490,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.536985300
8491,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.536985300
8492,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.538106700
8493,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.539103400
8494,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.539103400
8495,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.540097400
8496,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.541104500
8497,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.542182400
8498,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.542182400
8499,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.543654200
8500,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.543654200
8501,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.544986700
8502,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.545991800
8503,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.545991800
8504,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.560322
8505,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.560322
8506,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.561614700
8507,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.561614700
8508,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.562623600
8509,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.562623600
8510,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.563614300
8511,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.564608100
8512,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.564608100
8513,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.565612300
8514,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.566810900
8515,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.566810900
8516,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.567866200
8517,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.567866200
8518,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.568860
8519,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.569888800
8520,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.569888800
8521,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.570890100
8522,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.571885600
8523,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.571885600
8524,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.572886
8525,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.572886
8526,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.574211600
8527,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.575223300
8528,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.576740400
8529,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.577741200
8530,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.578751
8531,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.578751
8532,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.579735300
8533,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.580738100
8534,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.581738700
8535,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.582735700
8536,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.582735700
8537,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.583740200
8538,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.584744500
8539,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.584744500
8540,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.585739700
8541,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.586734900
8542,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.587734200
8543,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.588733800
8544,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.589736900
8545,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.589736900
8546,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.590735100
8547,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.591741600
8548,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.592735600
8549,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.593734800
8550,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.593734800
8551,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.594736200
8552,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.595741800
8553,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.595741800
8554,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.596740200
8555,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.596740200
8556,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.597740500
8557,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.598736900
8558,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.598736900
8559,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.599748500
8560,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.600754900
8561,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.600754900
8562,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.601757300
8563,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.601757300
8564,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.602756200
8565,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.603758400
8566,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.603758400
8567,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.604750100
8568,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.604750100
8569,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.605752300
8570,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.607078
8571,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.608174400
8572,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.609182700
8573,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.610173300
8574,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.610173300
8575,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.611172200
8576,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.611172200
8577,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.612175600
8578,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.612175600
8579,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.613694900
8580,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.613694900
8581,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.614711500
8582,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.615714400
8583,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.615714400
8584,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.616712400
8585,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.616712400
8586,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.617708600
8587,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.618712200
8588,SOUVENIR,15.0,1,Central Hub,2026-05-21T23:34:19.619710700
